# l, t, x, y
5 -2.3021 0.8860 0.4718
5 -2.3102 0.8860 0.4749
5 -2.3182 0.8860 0.4779
5 -2.3263 0.8860 0.4841
5 -2.3342 0.8860 0.4871
5 -2.3421 0.8860 0.4902
5 -2.3582 0.8860 0.4933
5 -2.3663 0.8860 0.4963
5 -2.3982 0.8860 0.4994
5 -2.4061 0.8860 0.5025
5 -2.4141 0.8860 0.5055
5 -2.4221 0.8860 0.5086
5 -2.4302 0.8860 0.5147
5 -2.4382 0.8860 0.5178
5 -2.4461 0.8860 0.5208
5 -2.4541 0.8860 0.5270
5 -2.4622 0.8860 0.5300
5 -2.4702 0.8860 0.5362
5 -2.4782 0.8860 0.5423
5 -2.4862 0.8860 0.5453
5 -2.4942 0.8860 0.5484
5 -2.5022 0.8860 0.5545
5 -2.5182 0.8860 0.5576
5 -2.5501 0.8860 0.5607
5 -2.5662 0.8860 0.5668
5 -2.5742 0.8860 0.5699
5 -2.5822 0.8860 0.5729
5 -2.5901 0.8860 0.5760
5 -2.5981 0.8860 0.5790
5 -2.6062 0.8860 0.5821
5 -2.6142 0.8860 0.5852
5 -2.6222 0.8860 0.5882
5 -2.6302 0.8860 0.5944
5 -2.6381 0.8860 0.5974
5 -2.6462 0.8860 0.6005
5 -2.6542 0.8860 0.6066
5 -2.6621 0.8860 0.6097
5 -2.6703 0.8860 0.6127
5 -2.6782 0.8860 0.6189
5 -2.6862 0.8860 0.6219
5 -2.6942 0.8860 0.6281
5 -2.7021 0.8860 0.6311
5 -2.7182 0.8860 0.6373
5 -2.7342 0.8860 0.6403
5 -2.7422 0.8860 0.6434
5 -2.7582 0.8860 0.6464
5 -2.7661 0.8860 0.6495
5 -2.7741 0.8860 0.6526
5 -2.7821 0.8860 0.6587
5 -2.7901 0.8860 0.6618
5 -2.8062 0.8860 0.6679
5 -2.8221 0.8860 0.6710
5 -2.8302 0.8860 0.6771
5 -2.8383 0.8860 0.6832
5 -2.8461 0.8891 0.6893
5 -2.8545 0.8891 0.6924
5 -2.8622 0.8891 0.6955
5 -2.8701 0.8891 0.7016
5 -2.8781 0.8891 0.7047
5 -2.8861 0.8891 0.7077
5 -2.8942 0.8891 0.7138
5 -2.9021 0.8922 0.7169
5 -2.9102 0.8922 0.7230
5 -2.9182 0.8922 0.7261
5 -2.9262 0.8922 0.7292
5 -2.9342 0.8922 0.7353
5 -2.9422 0.8922 0.7384
5 -2.9501 0.8922 0.7414
5 -2.9581 0.8922 0.7475
5 -3.0223 0.8922 0.7506
5 -3.1584 0.8922 0.7537
5 -3.1662 0.8922 0.7567
5 -3.1742 0.8922 0.7659
5 -3.1821 0.8922 0.7690
5 -3.1902 0.8922 0.7721
5 -3.1982 0.8952 0.7751
5 -3.2062 0.8952 0.7782
5 -3.4304 0.8983 0.7874
5 -3.4382 0.9013 0.7966
5 -3.4462 0.9013 0.8027
5 -3.4542 0.9044 0.8058
5 -3.4621 0.9044 0.8088
